0,0.04043028006135528
1,0.02726921324683445
2,0.04279036326412594
3,0.06345951973712667
4,0.05242794183339823
5,0.0620209165977559
6,0.04596628607102809
7,0.04846256715079063
8,0.04582115680773397
9,0.05267810016379778
10,0.03268704811192334
11,0.028771032801734903
12,0.02462233823802729
13,0.03996184005734027
14,0.06819341530041759
15,0.05407342696475964
16,0.06257958562500689
17,0.06763283167108294
18,0.06491469225147288
19,0.06509289341544057
20,0.06632927526035655
21,0.06740660722231988
22,0.06451607462784455
23,0.016275882861736563
24,0.05850592689832036
25,0.06985729283543549
26,0.0676737531929695
27,0.06756907045315061
28,0.060624831907968704
29,0.06708963948956084
30,0.07089843262847487
31,0.06530116898935254
32,0.05158519829622715
33,0.06068070543362218
34,0.06759277356515625
35,0.06766910227207816
36,0.06767400385497988
37,0.06767151828204698
38,0.0676765871866926
39,0.06767507816061988
40,0.06767651984765087
41,0.06762951160994435
42,0.06201411348421341
43,0.06201744451925896
44,0.06779405834496334
45,0.06509559392491797
46,0.06730401179892559
47,0.06520946678220005
48,0.06455483636268813
49,0.06352985767948935
50,0.06488380119899358
51,0.05914386368801625
52,0.06949890868324995
53,0.05500092248249563
54,0.060078397226501934
55,0.06101138622989231
56,0.06579449683831576
57,0.06288868946587725
58,0.06199523621635172
59,0.06434111312345188
60,0.05928576079028604
61,0.06039848528857587
62,0.059891349976616014
63,0.0624586060610419
64,0.051480446283118195
65,0.05107429272781222
66,0.04981984578176817
67,0.06256090221521245
68,0.06854980216756197
69,0.05718986316349892
70,0.03525665345930874
71,0.04893358586778763
72,0.05940736012492639
73,0.06111352107362017
74,0.05995934524262146
75,0.059743554017774717
76,0.06558093948500651
77,0.06207515799684697
78,0.06246146415808479
79,0.05974515266823719
80,0.06098182165255345
81,0.05503677384769954
82,0.0583302633971555
83,0.05969862088149506
84,0.05941557134228709
85,0.055524449300654845
86,0.0570585316591532
87,0.06165455977733795
88,0.06034858279784142
89,0.05834047935341152
90,0.06094671194450213
91,0.06060359675163105
92,0.056706433183570146
93,0.057320657869847705
94,0.05838384761070584
95,0.058221273506133805
96,0.0635862612708172
97,0.05088909247371387
98,0.05825127878951375
99,0.05718780925808309
100,0.05844974678825156
101,0.05022437249387385
102,0.05579375595952082
103,0.05640170922127443
104,0.05515067561363716
105,0.058397625113250175
106,0.054710270173017696
107,0.05619335780981475
108,0.05813577973580074
109,0.06211015289206271
110,0.03863448799177381
111,0.05450944103662286
112,0.05538874703633455
113,0.05904250809454013
114,0.05356134211305345
115,0.06027149008689438
116,0.05520097536309643
117,0.056793327199845076
118,0.04810991003645605
119,0.02496272532843207
120,0.05173568169807645
121,0.05688296775123195
122,0.05623249806670897
123,0.05888941362231107
124,0.07070991428224177
125,0.050696595238120326
126,0.040097029753771087
127,0.04805107502188859
128,0.05193191290586376
129,0.06386828328392405
130,0.06829172286002137
131,0.06829172286002137
132,0.06795765439556918
133,0.07643609490486628
134,0.06647872319078126
135,0.06767754513796047
136,0.0676498525190206
137,0.0537987942200322
138,0.0676742581880769
139,0.06767340405346593
140,0.06752973029410307
141,0.060859629921158266
142,0.06829172286002137
143,0.07141373446722019
144,0.057018102844081556
145,0.038339862273952405
146,0.06626942344994867
147,0.06767784377598693
148,0.06756161305965393
149,0.06071954928963347
150,0.040501370408628765
151,0.05039211481710818
152,0.05677058528149341
153,0.04221415085435318
154,0.048662405574355985
155,0.02002165941742377
156,0.05094125384664222
157,0.05723034179538857
158,0.04741174135179162
159,0.05606088079532971
160,0.05924093998002812
161,0.05464767427241739
162,0.0719123463581848
163,0.044551127826056865
164,0.06552319479171817
165,0.06783540187038316
166,0.06506050222943807
167,0.05727594739545526
168,0.057537030250152776
169,0.047017841686604986
170,0.053161008650309795
171,0.05228395812435295
172,0.07122124420712274
173,0.041693198092783476
174,0.05206825110673372
175,0.04906185284806815
176,0.0500484346982899
177,0.07325957765904426
178,0.04746439475918482
179,0.06352482258390106
180,0.06368269054784978
