0,0.5132504210704538
1,0.3497809296111641
2,0.542564275820653
3,0.7992893988787665
4,0.6622696226455523
5,0.7814209595706997
6,0.5820114189341162
7,0.613016944884186
8,0.5802088137805298
9,0.6653767609673182
10,0.417074160675787
11,0.3684345602296431
12,0.31690492360467365
13,0.507432074403371
14,0.8580876339503151
15,0.6827076784216004
16,0.7883600126935069
17,0.8511248001543017
18,0.8173636412071511
19,0.8195770220874238
20,0.8349337339927931
21,0.8483149370849831
22,0.8124125364722873
23,0.2132362138352997
24,0.7377623727137885
25,0.8787541360153163
26,0.8516330735691251
27,0.8503328420237705
28,0.764080628616539
29,0.844377980088005
30,0.8916858075055331
31,0.8221639478002556
32,0.6518021689509961
33,0.7647746161901401
34,0.8506272509588645
35,0.8515753059364826
36,0.8516361869634982
37,0.8516053144400887
38,0.8516682737181133
39,0.8516495305775925
40,0.8516674373209532
41,0.8510835627140858
42,0.7813364602267784
43,0.7813778339704577
44,0.8531273462062541
45,0.8196105642703769
46,0.8470406314436036
47,0.8210249433882141
48,0.8128939838482682
49,0.8001630444449173
50,0.8169799531132754
51,0.7456859859029338
52,0.8743027586360752
53,0.6942278099391906
54,0.7572935344733395
55,0.7688818988567693
56,0.828291418599488
57,0.7921992947507518
58,0.7811019915912962
59,0.810239394389575
60,0.7474484453961108
61,0.7612692481040678
62,0.7549702791287215
63,0.7868573633963767
64,0.6505010769837882
65,0.6454563708003201
66,0.6298752779282568
67,0.7881279519083999
68,0.8625142036772148
69,0.7214159569945164
70,0.44899042440333775
71,0.6188673209380751
72,0.74895879267081
73,0.7701504837822745
74,0.7558148270451021
75,0.7531345517844252
76,0.8256388895579716
77,0.7820946750111285
78,0.7868928629251556
79,0.7531544081214384
80,0.7685146864954233
81,0.6946731085248296
82,0.7355805113488956
83,0.7525764513628695
84,0.7490607816315176
85,0.7007303726824604
86,0.7197847294860981
87,0.776870556174807
88,0.7606494248862483
89,0.735707400543934
90,0.7680785998011365
91,0.7638168733863213
92,0.7154114245285053
93,0.7230405171030339
94,0.7362460640934235
95,0.7342267820265991
96,0.8008636157983479
97,0.6431560564122657
98,0.7345994682597393
99,0.7213904460782234
100,0.7370645771511263
101,0.6348997776015396
102,0.7040753463986374
103,0.7116265435721241
104,0.6960878467080287
105,0.7364171901401371
106,0.6906177085779999
107,0.7090386759048495
108,0.7331648906650368
109,0.7825293356511213
110,0.49094544986118815
111,0.6881232727348164
112,0.6990448573324557
113,0.7444270798008984
114,0.6763472327622823
115,0.7596918804537691
116,0.6967126041521262
117,0.7164907079066313
118,0.6086367012495159
119,0.32113276511265726
120,0.6536712761837188
121,0.717604105137711
122,0.7095248247847431
123,0.7425255412802596
124,0.8893442801336433
125,0.6407651085010312
126,0.5091112233080554
127,0.6079059299490669
128,0.6561086025948303
129,0.8043665229496161
130,0.8593086813776638
131,0.8593086813776638
132,0.8551593215448929
133,0.9604673773396919
134,0.836789979959056
135,0.8516801721309705
136,0.8513362107789711
137,0.6792965510600152
138,0.8516393459552895
139,0.8516287370166327
140,0.8498442102218003
141,0.7669969812460539
142,0.8593086813776638
143,0.8980862103539401
144,0.7192825758284043
145,0.48728599603864886
146,0.8341903333894698
147,0.8516838814204227
148,0.8502402160733293
149,0.7652570835674409
150,0.5141334120224972
151,0.6369832524947042
152,0.7162082376570575
153,0.5354073218346616
154,0.6154990753934099
155,0.25976133199690143
156,0.6438039364987802
157,0.7219187294113139
158,0.5999649665456865
159,0.707393220373538
160,0.7468917401409129
161,0.6898402244893028
162,0.9042793125849546
163,0.5644341813210808
164,0.8249216607968576
165,0.853640861194876
166,0.8191747013046018
167,0.7224851822950855
